full_name,name,brand,category,description,abv,serving_ml,alcohol_ml,alcohol_grams,abv_suspicious,missing_taste_profile,abv_outlier,recommendable,image_url,source_dataset,dataset_version,astringency,body,bitter,sweet,sour,salty,fruits,hoppy,spices,malty
Tommyknocker Brewery Vienna-Style Amber Lager,Vienna-Style Amber Lager,Tommyknocker Brewery,Lager - Vienna,"Brisk flavor, rich ruby color, and extra crisp finish create a sensation that will ripple the taste buds of the most discerning palate. This medium bodied lager is brewed with a blend of the finest hops and gently roasted malts.",5.5,375.0,20.625,16.273125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,26,46,33,70,29,1,30,46,8,84
Tooheys Brewing Tooheys Old,Tooheys Old,Tooheys Brewing,Mild Ale - English Dark,,4.8,375.0,18.0,14.202,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,8,59,54,50,9,0,4,36,9,100
Toppling Goliath Brewing Company Dorothy's New World Lager,Dorothy's New World Lager,Toppling Goliath Brewing Company,California Common / Steam Beer,"Our flagship beer was named after our founder’s grandmother and crafted to please her purely classic tastes. Mildly hopped, light in color and body, and clean to the taste, this california common-style lager drinks easy. Each sip charms the senses with distinct flavor and refreshing simplicity, delivering a smooth finish. Dorothy is truly the “Classic Beauty.”11 IBU",5.5,375.0,20.625,16.273125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,39,70,43,46,58,13,45,75,7,126
Toppling Goliath Brewing Company Naughty 90,Naughty 90,Toppling Goliath Brewing Company,IPA - English,"Our Naughty 90 Oaked IPA was inspired by ocean bound, oak barreled brews of the 1800’s. Packed with hops on a 90-minute schedule, uniquely malted, then aged on a bed of oak, this IPA delivers a taste that is both innovative and timeless.100+ IBU",8.0,375.0,30.0,23.67,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,17,40,57,54,24,0,33,73,29,102
Toppling Goliath Brewing Company PseudoSue,Pseudo Sue,Toppling Goliath Brewing Company,Pale Ale - American,"This single hop ale showcases the Citra hop. Named for the largest T-rex fossil ever discovered, she roars with ferocious aromas of grapefruit, citrus, mango and evergreen. Delicate in body with a mild bite in the finish.50 IBU",5.8,375.0,21.75,17.16075,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,38,43,67,36,84,1,120,84,0,23
Trader Joe's Brewing Company Josephs Brau PLZNR Czech-Style Lager,Josephs Brau PLZNR Czech-Style Lager,Trader Joe's Brewing Company,Pilsner - Bohemian / Czech,,5.4,375.0,20.250000000000004,15.977250000000003,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,31,25,56,30,35,9,36,84,17,90
Trader Joe's Brewing Company Josephs Brau Summer Brew,Josephs Brau Summer Brew,Trader Joe's Brewing Company,Kölsch,,4.8,375.0,18.0,14.202,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,22,40,38,30,32,6,37,55,4,79
Trader Joe's Brewing Company Josephs Brau Winterfest,Josephs Brau Winter Brew,Trader Joe's Brewing Company,Bock - Doppelbock,Also known as Josephs Brau Winterfest,7.5,375.0,28.125,22.190625,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,11,44,30,75,15,1,25,29,28,85
Trader Joe's Brewing Company Trader Joe's Bavarian Style Hefeweizen,Trader Joe's Bavarian Style Hefeweizen,Trader Joe's Brewing Company,Wheat Beer - Hefeweizen,,5.3,375.0,19.875,15.681375000000001,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,7,20,6,27,27,0,52,8,25,41
Trader Joe's Brewing Company Trader Joe's Bohemian Lager,Joseph's Brau Bohemian Lager,Trader Joe's Brewing Company,Pilsner - Bohemian / Czech,Formerly Trader Joe's Bohemian Lager,5.0,375.0,18.75,14.793750000000001,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,21,28,45,27,4,6,9,68,10,79
Trader Joe's Brewing Company Trader Joe's Stockyard Oatmeal Stout,Trader Joe's Stockyard Oatmeal Stout,Trader Joe's Brewing Company,Stout - Oatmeal,,5.2,375.0,19.5,15.3855,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,8,81,58,51,2,0,8,24,3,148
Trader Joe's Brewing Company Trader Jose's Dark Lager,Trader Jose's Dark Lager,Trader Joe's Brewing Company,Lager - American Amber / Red,,5.3,375.0,19.875,15.681375000000001,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,10,38,39,65,16,0,17,30,4,100
Traquair House Brewery Lld Traquair House Ale,Traquair House Ale,Traquair House Brewery Lld,Scotch Ale / Wee Heavy,,7.2,375.0,27.0,21.303,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,9,44,22,79,24,2,56,28,11,87
Traquair House Brewery Lld Traquair Jacobite,Traquair Jacobite,Traquair House Brewery Lld,Scotch Ale / Wee Heavy,"Traquair Jacobite Ale is a Scotch ale with an ancient ingredient, coriander: rich, deep flavors are accented by exotic coriander aroma. Traquair House Brewery, located within Scotland's oldest inhabited house, uses a 1738 copper kettle and oak fermenters to produce this fine ale, first brewed in 1995 to commemorate the Jacobite Revolution.",8.0,375.0,30.0,23.67,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,4,57,32,82,19,0,52,65,20,97
Trinity Brewhouse Trinity IPA,Trinity IPA,Trinity Brewhouse,IPA - English,,7.0,375.0,26.25,20.71125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,30,42,106,42,44,4,51,172,8,82
Trinity Brewing Company Old Growth,Old Growth,Trinity Brewing Company,Sour - Flanders Oud Bruin,Flemish-inspired Brown Ale aged in French oak barrels.,5.5,375.0,20.625,16.273125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,65,35,11,50,230,0,72,4,8,28
Triumph Brewing Company Gothic Ale,Gothic Ale,Triumph Brewing Company,Gruit / Ancient Herbed Ale,,4.8,375.0,18.0,14.202,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,4,14,7,13,8,0,5,28,12,11
Triumph Brewing Company Zitronenweizen,Zitronenweizen,Triumph Brewing Company,Wheat Beer - Kristallweizen,,5.5,375.0,20.625,16.273125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,4,6,2,1,10,0,9,6,3,5
Trumer Brauerei Berkeley Trumer Pils,Trumer Pils,Trumer Brauerei Berkeley,Pilsner - German,,4.8,375.0,18.0,14.202,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,26,25,37,28,21,2,25,53,7,36
Tröegs Brewing Company DreamWeaver Wheat,DreamWeaver Wheat,Tröegs Brewing Company,Wheat Beer - Hefeweizen,"The dream begins with open top fermentation. At high krausen a foamy, rocky yeast head crests the sides of the fermenter releasing notes of black pepper and spicy clove. Unfiltered and cloudy with yeast, it's slightly tart & downright refreshing.15 IBU55% WheatHops: German Northern Brewer",4.8,375.0,18.0,14.202,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,7,19,10,9,17,1,36,17,47,28
Tröegs Brewing Company Flying Mouflan,Flying Mouflan,Tröegs Brewing Company,Barleywine - American,This strong alluring ale is two beers in one. Cracking open a fresh bottle unleashes hops and heat with more than 100 IBUs emanating from three hop varieties and sweet burn of 9.3% ABV. Cellaring the Flying Mouflan in a cool dark place at 50 degrees for a minimum of four months will mellow out the hops and wash away the heat. If you can resist temptation you will be rewarded with two memorable beers in a single bottle.,9.3,375.0,34.87500000000001,27.516375000000007,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,17,74,66,143,38,1,78,72,11,130
Tröegs Brewing Company Troegenator Double Bock,Troegenator,Tröegs Brewing Company,Bock - Doppelbock,"Monks had fasting figured out. No food? No problem. Just drink a Double Bock. Thick and chewy with intense notes of caramel, chocolate and dried stone fruit, ‘Nator (as we call him) serves as a tribute to this liquid bread style.",8.2,375.0,30.749999999999996,24.26175,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,11,63,16,117,25,0,38,15,10,93
Tröegs Brewing Company Tröegs Dead Reckoning Porter,Dead Reckoning Porter,Tröegs Brewing Company,Porter - American,,5.8,375.0,21.75,17.16075,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,19,95,121,46,17,0,16,102,5,105
Tröegs Brewing Company Tröegs Hopback Amber Ale,Hopback Amber Ale,Tröegs Brewing Company,Red Ale - American Amber / Red,"Standing 12 ft. tall at the center of the brew deck is our HopBack vessel; here, whole flower hops swirl in hot wort coaxing hop oil into aromas of grapefruit pith and pinesap. This bright hop nose is counterbalanced with malt tones of toffee and Caramel.Hops: Cascade, Willamette, Nugget, Crystal55 IBU",6.0,375.0,22.5,17.7525,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,26,44,80,53,31,0,35,94,14,81
Tröegs Brewing Company Tröegs Java Head Stout,Java Head Stout,Tröegs Brewing Company,Stout - Oatmeal,"JavaHead is like a day at Tröegs; it’s hard to tell where the coffee ends and the beer begins. This creamy oatmeal stout is infused with locally roasted, cold steeped coffee through our HopBack vessel, releasing subtle hints of cocoa, roasted nuts and dark mocha.",7.5,375.0,28.125,22.190625,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,2,67,101,28,9,0,13,32,1,115
Tröegs Brewing Company Tröegs Mad Elf,The Mad Elf,Tröegs Brewing Company,Strong Ale - Belgian Dark,"Hop Bitterness (IBU's) : 15Color (SRM) : Ruby RedAvailability: Seasonal, 12 oz. & 3L bottles, 1/2 and 1/6 kegs (contact your local retailer to pre-order)Malts: Pilsner, Munich, ChocolateHops: Saaz, HallertauYeast: Spicy YeastPennsylvania Honey West Coast Cherries",11.0,375.0,41.25,32.54625,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,10,35,24,71,16,0,57,19,20,53
Tröegs Brewing Company Tröegs Nugget Nectar,Nugget Nectar,Tröegs Brewing Company,Red Ale - Imperial,"Squeeze those hops for all they're worth! Nugget Nectar will take hopheads to nirvana with a heady collection of American hops. Our Imperial Amber Ale is further intensified with whole flower Nugget hops added to our hopback vessel, resulting in an explosion of citrus, resin and pine.93 IBU",7.5,375.0,28.125,22.190625,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,28,41,97,84,50,0,69,139,13,90
Tröegs Brewing Company Tröegs Perpetual IPA,Perpetual IPA,Tröegs Brewing Company,IPA - Imperial,"At Tröegs, artisanal meets mechanical in a state of IPA we call Perpetual. Cycling through our HopBack vessel and dry-hopping method, this bold Imperial Pale Ale emerges rife with sticky citrus rind, pine balm and tropical fruit.",7.5,375.0,28.125,22.190625,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,15,24,59,26,31,1,32,84,4,22
Tröegs Brewing Company Tröegs Rugged Trail Nut Brown Ale,Rugged Trail Nut Brown Ale,Tröegs Brewing Company,Brown Ale - English,"Rugged Trail Nut Brown Ale is back on tap in our Tasting Room for a limited time. Originally released as “Nut Brown Ale,” Rugged Trail was eventually given a makeover and became one of our first year-round beers. Rugged Trail boasts a deep bronze hue, rocky head, and subtle hop aroma. Toasted Amber and Chocolate malts impart a rich nutty character and creamy texture, making Rugged Trail an obvious quaffing delight! 5.0% ABV and 33 IBU. 2014 Availability: draft and growler fills only.",5.0,375.0,18.75,14.793750000000001,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,14,64,54,59,16,0,15,52,8,148
Tröegs Brewing Company Tröegs Sunshine Pils,Sunshine Pils,Tröegs Brewing Company,Pilsner - German,"Like the rising sun, Sunshine Pils delivers winter, spring, summer and fall. This deceptive complex pilsner is all about the tightrope walk of two-row barley, zesty Saaz hops and lager yeast. It's a go-to when the sun is shining, and it makes us happy when skies are gray.",4.5,375.0,16.875,13.314375,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,32,23,43,13,6,6,11,78,13,56
"Tsingtao Brewery Co., Ltd. Five Star All Malt Beer",Tsingtao Beer,"Tsingtao Brewery Co., Ltd.",Lager - Light,,4.0,375.0,15.0,11.835,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,15,16,19,14,8,1,12,23,1,30
"Tsingtao Brewery Co., Ltd. Tsingtao Stout",Tsingtao Stout,"Tsingtao Brewery Co., Ltd.",Stout - Foreign / Export,,7.5,375.0,28.125,22.190625,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,6,34,38,22,7,3,10,17,10,47
Tuborgs Bryggerier A/S Tuborg Classic,Tuborg Classic,Tuborgs Bryggerier A/S,Lager - Vienna,,4.6,375.0,17.249999999999996,13.610249999999997,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,15,10,25,10,2,1,2,31,2,34
Tuborgs Bryggerier A/S Tuborg Pilsner Beer (Green / Grøn),Tuborg Pilsner Beer (Green / Grøn),Tuborgs Bryggerier A/S,Lager - European Pale,,4.6,375.0,17.249999999999996,13.610249999999997,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,16,22,24,29,15,0,9,35,4,56
Tuborgs Bryggerier A/S Tuborg Premium Lager (Gold / Guld),Tuborg Premium Lager (Gold / Guld),Tuborgs Bryggerier A/S,Lager - European Pale,"Different strengths are brewed for different markets: 5.0%, 5.3%, 5.5%, 5.8%.",5.0,375.0,18.75,14.793750000000001,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,15,22,35,16,16,2,12,48,3,51
Tuckerman Brewing Co. Headwall Alt,Headwall Alt,Tuckerman Brewing Co.,Altbier,"This is traditional style of altbeir from Düsseldorf, Germany. Alt literally means old in German. Staying as true to the recipe as possible, the Headwall Alt is brewed using German malts, plus German and American hops. Like the Pale Ale, the Headwall Alt is cold conditioned, dry-hopped and krausened in the bottle or keg. Similar to the Pale Ale, the process takes about 30 days.",4.5,375.0,16.875,13.314375,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,19,42,54,62,19,0,25,64,10,135
Tullibardine Distillery 1488 Whisky Beer,1488 Whisky Beer,Tullibardine Distillery,Strong Ale - English,,7.0,375.0,26.25,20.71125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,10,54,13,74,23,0,31,16,28,81
Twisted Pine Brewing Company Billy's Chilies Beer (Timberline Series),Billy's Chilies Beer (Timberline Series),Twisted Pine Brewing Company,Chile Beer,"Our chili beer is made with five different kinds of fresh chili peppers. Rich pepper aroma greets you when the bottle is opened, followed by its satisfying beer taste and then subtle spiciness.",5.0,375.0,18.75,14.793750000000001,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,13,22,11,23,15,0,14,9,184,22
Twisted Pine Brewing Company Ghost Face Killah,Ghost Face Killah,Twisted Pine Brewing Company,Chile Beer,"Made with 6 chiles including Anaheim, Fresno, jalapeño, serrano, habenero, and ghost chile.",5.0,375.0,18.75,14.793750000000001,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,6,17,26,10,6,0,2,11,96,20
Twisted X Brewing Company Fuego,Fuego,Twisted X Brewing Company,Chile Beer,,6.5,375.0,24.375,19.231875000000002,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,12,16,18,16,10,0,4,17,46,15
Two Brothers Brewing Company Atom Smasher,Atom Smasher,Two Brothers Brewing Company,Lager - Märzen / Oktoberfest,"Named with our atom-colliding scientific neighbor in mind, this Oktoberfest-style lager is oak-aged, providing added layers of depth to the signature flavors of roasted malt, caramel and toffee found in marzen style beers. But a beer this exceptional shouldn’t be limited to just Oktoberfest. Raise a glass, stein or boot to Augustfest, Septemberfest and beyond!",7.0,375.0,26.25,20.71125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,13,38,25,56,10,0,13,29,20,83
Two Brothers Brewing Company Cane & Ebel,Cane And Ebel,Two Brothers Brewing Company,Rye Beer,"Dry, but with a creamy touch of Thai Palm Sugar and the spicy tang of Rye, all balanced by loads of the wackiest new Hops we could lay our hands on. Yep, it’s an Orignal. And that’s no Sin.IBU: 68",7.0,375.0,26.25,20.71125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,16,39,48,59,22,0,28,59,24,101
Two Brothers Brewing Company Dog Days Dortmunder Style Lager,Dog Days Dortmunder Style Lager,Two Brothers Brewing Company,Lager - European / Dortmunder Export,,5.1,375.0,19.124999999999996,15.089624999999998,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,32,25,44,42,23,3,28,69,4,93
Two Brothers Brewing Company Domaine DuPage French Style Country Ale,Domaine DuPage French Style Country Ale,Two Brothers Brewing Company,Farmhouse Ale - Bière de Garde,"One of the most award-winning craft beers (period), Domaine DuPage is a French Country Ale that offers a toasty caramel sweetness with just enough hops to cleanse the palate. A true original, both in style and taste, this decorated ale continues to shine as the flagship beer of Two Brothers.",6.2,375.0,23.25,18.344250000000002,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,13,34,29,53,17,0,18,47,12,69
Two Brothers Brewing Company Ebel's Weiss Beer,Ebel's Weiss Beer,Two Brothers Brewing Company,Wheat Beer - Hefeweizen,"Ebel's Weiss beer is a very traditional German Hefeweizen that is naturally unfiltered. It has wonderful malt sweetness and a soft aroma of clove, vanilla, and banana. This deep golden colored weiss will make you think you are in Bavaria.",4.9,375.0,18.375000000000004,14.497875000000004,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,10,32,7,16,18,0,40,14,34,33
